[2025-07-15 17:25:45] Pos: (193.91, 195.15), Speed: 2.99 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:45] Pos: (192.70, 195.15), Speed: 2.19 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:46] Pos: (190.85, 195.15), Speed: 2.62 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:47] Pos: (189.61, 195.15), Speed: 3.06 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:47] Pos: (187.98, 195.15), Speed: 2.27 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:48] Pos: (186.37, 195.15), Speed: 3.70 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:48] Pos: (184.88, 195.15), Speed: 2.14 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:49] Pos: (183.48, 195.15), Speed: 3.66 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:49] Pos: (181.93, 195.15), Speed: 2.24 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:50] Pos: (180.73, 195.15), Speed: 3.41 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:50] Pos: (178.66, 195.15), Speed: 2.79 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:51] Pos: (177.53, 195.15), Speed: 2.51 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:52] Pos: (175.69, 195.15), Speed: 2.34 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:52] Pos: (174.98, 195.15), Speed: 1.87 m/s, Yaw: -179.98, Traffic Light: Unknown, 
[2025-07-15 17:25:53] Pos: (173.94, 195.15), Speed: 3.95 m/s, Yaw: 180.00, Traffic Light: Unknown, 
[2025-07-15 17:25:53] Pos: (171.51, 195.15), Speed: 3.67 m/s, Yaw: 180.00, Traffic Light: Unknown, 
[2025-07-15 17:25:54] Pos: (169.94, 195.15), Speed: 1.99 m/s, Yaw: -180.00, Traffic Light: Unknown, 
[2025-07-15 17:25:54] Pos: (168.22, 195.15), Speed: 2.82 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:55] Pos: (167.08, 195.15), Speed: 2.49 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:55] Pos: (165.45, 195.15), Speed: 2.62 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:56] Pos: (164.16, 195.15), Speed: 3.16 m/s, Yaw: -179.99, Traffic Light: Unknown, 
[2025-07-15 17:25:57] Pos: (162.53, 195.15), Speed: 2.41 m/s, Yaw: -179.99, Traffic Light: Unknown, 
